_start;_stop;_time;_value;_field;_measurement;eth_block;host;pol_block
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:56:00Z;0;delta;delta_blocks;14462210;xmev-capture;14462209
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:42:00Z;0;delta;delta_blocks;14462148;xmev-capture;14462147
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:24:00Z;0;delta;delta_blocks;14461276;xmev-capture;14461276
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:00:00Z;2;delta;delta_blocks;14461959;xmev-capture;14461959
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T16:20:00Z;2;delta;delta_blocks;14462878;xmev-capture;14462878
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:54:00Z;0;delta;delta_blocks;14462205;xmev-capture;14462204
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:26:00Z;1;delta;delta_blocks;14461020;xmev-capture;14461019
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:48:00Z;2;delta;delta_blocks;14460599;xmev-capture;14460598
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:26:00Z;1;delta;delta_blocks;14461012;xmev-capture;14461011
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:10:00Z;1;delta;delta_blocks;14462272;xmev-capture;14462271
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:56:00Z;1;delta;delta_blocks;14462754;xmev-capture;14462753
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T16:36:00Z;2;delta;delta_blocks;14462931;xmev-capture;14462931
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:44:00Z;1;delta;delta_blocks;14460840;xmev-capture;14460839
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:40:00Z;1;delta;delta_blocks;14461350;xmev-capture;14461349
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:08:00Z;2;delta;delta_blocks;14461988;xmev-capture;14461988
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:40:00Z;2;delta;delta_blocks;14460562;xmev-capture;14460563
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:10:00Z;1;delta;delta_blocks;14462543;xmev-capture;14462543
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:40:00Z;0;delta;delta_blocks;14460566;xmev-capture;14460564
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:00:00Z;1;delta;delta_blocks;14460654;xmev-capture;14460653
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:58:00Z;1;delta;delta_blocks;14461429;xmev-capture;14461428
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:34:00Z;1;delta;delta_blocks;14460548;xmev-capture;14460547
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:34:00Z;1;delta;delta_blocks;14461326;xmev-capture;14461325
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:26:00Z;1;delta;delta_blocks;14462074;xmev-capture;14462073
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:00:00Z;1;delta;delta_blocks;14461435;xmev-capture;14461435
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:54:00Z;0;delta;delta_blocks;14460623;xmev-capture;14460622
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:00:00Z;1;delta;delta_blocks;14462230;xmev-capture;14462229
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:26:00Z;0;delta;delta_blocks;14461013;xmev-capture;14461011
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:42:00Z;2;delta;delta_blocks;14461091;xmev-capture;14461092
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:02:00Z;1;delta;delta_blocks;14461171;xmev-capture;14461170
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:26:00Z;1;delta;delta_blocks;14461551;xmev-capture;14461550
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:50:00Z;2;delta;delta_blocks;14460604;xmev-capture;14460604
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:20:00Z;1;delta;delta_blocks;14462598;xmev-capture;14462597
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:14:00Z;1;delta;delta_blocks;14460967;xmev-capture;14460967
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T16:34:00Z;0;delta;delta_blocks;14462925;xmev-capture;14462924
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:46:00Z;0;delta;delta_blocks;14461104;xmev-capture;14461102
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:20:00Z;1;delta;delta_blocks;14462603;xmev-capture;14462602
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:38:00Z;3;delta;delta_blocks;14462679;xmev-capture;14462680
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:02:00Z;2;delta;delta_blocks;14462232;xmev-capture;14462232
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:12:00Z;1;delta;delta_blocks;14462274;xmev-capture;14462273
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:32:00Z;1;delta;delta_blocks;14460542;xmev-capture;14460541
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:56:00Z;2;delta;delta_blocks;14462759;xmev-capture;14462759
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:02:00Z;1;delta;delta_blocks;14462237;xmev-capture;14462236
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:30:00Z;2;delta;delta_blocks;14462085;xmev-capture;14462084
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:46:00Z;2;delta;delta_blocks;14462172;xmev-capture;14462171
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:02:00Z;2;delta;delta_blocks;14461448;xmev-capture;14461447
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:00:00Z;1;delta;delta_blocks;14461690;xmev-capture;14461689
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:12:00Z;1;delta;delta_blocks;14460957;xmev-capture;14460956
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:12:00Z;0;delta;delta_blocks;14460963;xmev-capture;14460961
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:58:00Z;0;delta;delta_blocks;14461680;xmev-capture;14461679
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:02:00Z;1;delta;delta_blocks;14460661;xmev-capture;14460660
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:34:00Z;0;delta;delta_blocks;14460787;xmev-capture;14460785
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:16:00Z;0;delta;delta_blocks;14460711;xmev-capture;14460710
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:02:00Z;0;delta;delta_blocks;14461710;xmev-capture;14461710
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:40:00Z;1;delta;delta_blocks;14460814;xmev-capture;14460813
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:22:00Z;1;delta;delta_blocks;14462325;xmev-capture;14462324
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:02:00Z;1;delta;delta_blocks;14461170;xmev-capture;14461169
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:36:00Z;1;delta;delta_blocks;14462118;xmev-capture;14462117
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:30:00Z;1;delta;delta_blocks;14461033;xmev-capture;14461032
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:54:00Z;3;delta;delta_blocks;14461414;xmev-capture;14461415
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T16:30:00Z;1;delta;delta_blocks;14462911;xmev-capture;14462910
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:46:00Z;2;delta;delta_blocks;14462166;xmev-capture;14462166
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T16:42:00Z;1;delta;delta_blocks;14462967;xmev-capture;14462966
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:50:00Z;1;delta;delta_blocks;14460858;xmev-capture;14460857
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:56:00Z;0;delta;delta_blocks;14461426;xmev-capture;14461425
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T16:04:00Z;2;delta;delta_blocks;14462805;xmev-capture;14462804
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T16:14:00Z;1;delta;delta_blocks;14462842;xmev-capture;14462841
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:48:00Z;0;delta;delta_blocks;14461385;xmev-capture;14461384
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:14:00Z;2;delta;delta_blocks;14460709;xmev-capture;14460709
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:24:00Z;1;delta;delta_blocks;14461004;xmev-capture;14461003
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:06:00Z;2;delta;delta_blocks;14462251;xmev-capture;14462251
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:28:00Z;0;delta;delta_blocks;14461031;xmev-capture;14461029
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:58:00Z;3;delta;delta_blocks;14460649;xmev-capture;14460649
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:48:00Z;1;delta;delta_blocks;14461110;xmev-capture;14461109
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:36:00Z;1;delta;delta_blocks;14462675;xmev-capture;14462674
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:44:00Z;1;delta;delta_blocks;14461095;xmev-capture;14461094
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:44:00Z;1;delta;delta_blocks;14460584;xmev-capture;14460583
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:02:00Z;1;delta;delta_blocks;14461166;xmev-capture;14461165
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:14:00Z;1;delta;delta_blocks;14461757;xmev-capture;14461756
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:36:00Z;1;delta;delta_blocks;14462382;xmev-capture;14462382
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:44:00Z;1;delta;delta_blocks;14461097;xmev-capture;14461097
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:58:00Z;1;delta;delta_blocks;14462764;xmev-capture;14462763
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:52:00Z;1;delta;delta_blocks;14460616;xmev-capture;14460616
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:10:00Z;4;delta;delta_blocks;14460689;xmev-capture;14460689
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:02:00Z;1;delta;delta_blocks;14461711;xmev-capture;14461711
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:50:00Z;1;delta;delta_blocks;14460861;xmev-capture;14460860
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:02:00Z;1;delta;delta_blocks;14461708;xmev-capture;14461707
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T16:18:00Z;2;delta;delta_blocks;14462866;xmev-capture;14462866
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:02:00Z;1;delta;delta_blocks;14461702;xmev-capture;14461701
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:42:00Z;2;delta;delta_blocks;14460824;xmev-capture;14460824
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:18:00Z;0;delta;delta_blocks;14460723;xmev-capture;14460722
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:06:00Z;1;delta;delta_blocks;14461985;xmev-capture;14461984
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:56:00Z;2;delta;delta_blocks;14461149;xmev-capture;14461149
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:00:00Z;1;delta;delta_blocks;14461437;xmev-capture;14461437
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:36:00Z;0;delta;delta_blocks;14462385;xmev-capture;14462384
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:44:00Z;0;delta;delta_blocks;14461371;xmev-capture;14461370
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:32:00Z;1;delta;delta_blocks;14462654;xmev-capture;14462653
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:38:00Z;0;delta;delta_blocks;14461077;xmev-capture;14461075
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:22:00Z;1;delta;delta_blocks;14462604;xmev-capture;14462603
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:04:00Z;1;delta;delta_blocks;14461185;xmev-capture;14461184
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T16:30:00Z;1;delta;delta_blocks;14462912;xmev-capture;14462911
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:06:00Z;0;delta;delta_blocks;14461463;xmev-capture;14461462
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:42:00Z;1;delta;delta_blocks;14462414;xmev-capture;14462414
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:58:00Z;0;delta;delta_blocks;14462215;xmev-capture;14462214
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:42:00Z;0;delta;delta_blocks;14461614;xmev-capture;14461614
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:42:00Z;1;delta;delta_blocks;14460573;xmev-capture;14460572
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:32:00Z;0;delta;delta_blocks;14462662;xmev-capture;14462661
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:44:00Z;1;delta;delta_blocks;14462157;xmev-capture;14462156
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:30:00Z;1;delta;delta_blocks;14462362;xmev-capture;14462361
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:12:00Z;1;delta;delta_blocks;14460703;xmev-capture;14460703
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:36:00Z;2;delta;delta_blocks;14461061;xmev-capture;14461061
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:20:00Z;0;delta;delta_blocks;14462593;xmev-capture;14462592
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:08:00Z;0;delta;delta_blocks;14461999;xmev-capture;14461998
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:08:00Z;1;delta;delta_blocks;14461739;xmev-capture;14461739
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:06:00Z;1;delta;delta_blocks;14462533;xmev-capture;14462532
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:32:00Z;2;delta;delta_blocks;14461310;xmev-capture;14461310
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:26:00Z;1;delta;delta_blocks;14460756;xmev-capture;14460755
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:08:00Z;0;delta;delta_blocks;14461740;xmev-capture;14461739
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:44:00Z;1;delta;delta_blocks;14460844;xmev-capture;14460843
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:12:00Z;2;delta;delta_blocks;14462566;xmev-capture;14462566
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:14:00Z;2;delta;delta_blocks;14461496;xmev-capture;14461496
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:40:00Z;2;delta;delta_blocks;14462405;xmev-capture;14462405
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:30:00Z;0;delta;delta_blocks;14461035;xmev-capture;14461033
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:16:00Z;2;delta;delta_blocks;14460976;xmev-capture;14460975
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:02:00Z;0;delta;delta_blocks;14460659;xmev-capture;14460658
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:08:00Z;2;delta;delta_blocks;14462264;xmev-capture;14462264
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:00:00Z;2;delta;delta_blocks;14460915;xmev-capture;14460914
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:04:00Z;2;delta;delta_blocks;14461717;xmev-capture;14461716
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:12:00Z;1;delta;delta_blocks;14462565;xmev-capture;14462564
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T16:18:00Z;0;delta;delta_blocks;14462865;xmev-capture;14462864
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:32:00Z;1;delta;delta_blocks;14461047;xmev-capture;14461046
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:30:00Z;2;delta;delta_blocks;14461559;xmev-capture;14461559
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:16:00Z;1;delta;delta_blocks;14461766;xmev-capture;14461765
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:14:00Z;0;delta;delta_blocks;14461222;xmev-capture;14461221
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:52:00Z;1;delta;delta_blocks;14462738;xmev-capture;14462737
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:08:00Z;2;delta;delta_blocks;14461998;xmev-capture;14461998
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:20:00Z;2;delta;delta_blocks;14460732;xmev-capture;14460732
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:34:00Z;1;delta;delta_blocks;14461327;xmev-capture;14461326
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:42:00Z;1;delta;delta_blocks;14461878;xmev-capture;14461877
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:54:00Z;1;delta;delta_blocks;14461928;xmev-capture;14461927
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:54:00Z;0;delta;delta_blocks;14461415;xmev-capture;14461415
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:32:00Z;1;delta;delta_blocks;14462650;xmev-capture;14462649
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:52:00Z;1;delta;delta_blocks;14461912;xmev-capture;14461912
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:26:00Z;0;delta;delta_blocks;14461016;xmev-capture;14461015
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:06:00Z;3;delta;delta_blocks;14460944;xmev-capture;14460944
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T16:24:00Z;1;delta;delta_blocks;14462885;xmev-capture;14462884
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:10:00Z;0;delta;delta_blocks;14460687;xmev-capture;14460685
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:28:00Z;1;delta;delta_blocks;14461296;xmev-capture;14461295
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:54:00Z;1;delta;delta_blocks;14462203;xmev-capture;14462202
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:52:00Z;2;delta;delta_blocks;14460614;xmev-capture;14460613
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:22:00Z;0;delta;delta_blocks;14461791;xmev-capture;14461790
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:28:00Z;1;delta;delta_blocks;14461828;xmev-capture;14461828
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:26:00Z;1;delta;delta_blocks;14462335;xmev-capture;14462334
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:10:00Z;3;delta;delta_blocks;14462000;xmev-capture;14462001
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:34:00Z;0;delta;delta_blocks;14460789;xmev-capture;14460788
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:32:00Z;2;delta;delta_blocks;14460781;xmev-capture;14460780
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:08:00Z;1;delta;delta_blocks;14461192;xmev-capture;14461191
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:30:00Z;0;delta;delta_blocks;14461305;xmev-capture;14461304
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:32:00Z;1;delta;delta_blocks;14461042;xmev-capture;14461041
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:44:00Z;0;delta;delta_blocks;14462161;xmev-capture;14462159
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:22:00Z;0;delta;delta_blocks;14460742;xmev-capture;14460741
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:10:00Z;2;delta;delta_blocks;14461204;xmev-capture;14461204
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:50:00Z;0;delta;delta_blocks;14460608;xmev-capture;14460607
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:54:00Z;1;delta;delta_blocks;14461420;xmev-capture;14461419
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:02:00Z;0;delta;delta_blocks;14460923;xmev-capture;14460922
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:42:00Z;2;delta;delta_blocks;14462416;xmev-capture;14462416
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:12:00Z;1;delta;delta_blocks;14462560;xmev-capture;14462559
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:38:00Z;1;delta;delta_blocks;14461347;xmev-capture;14461346
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:10:00Z;1;delta;delta_blocks;14462549;xmev-capture;14462548
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:16:00Z;0;delta;delta_blocks;14462029;xmev-capture;14462028
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T16:12:00Z;2;delta;delta_blocks;14462833;xmev-capture;14462832
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:46:00Z;3;delta;delta_blocks;14462431;xmev-capture;14462430
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:50:00Z;0;delta;delta_blocks;14462728;xmev-capture;14462727
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:58:00Z;2;delta;delta_blocks;14462490;xmev-capture;14462490
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:02:00Z;1;delta;delta_blocks;14461971;xmev-capture;14461970
